url,canonical,title,page_type,indexable,og_image,twitter_image,local_path,img_exists,img_mime,img_w,img_h,img_bytes,og_image_alt,twitter_image_alt,unique_or_shared,is_approved,approved_file,classification,problems
https://ambisecure.ambimat.com/resources/tools/apdu-script-validator/,https://ambisecure.ambimat.com/resources/tools/apdu-script-validator/,APDU Script Validator — AmbiSecure | ISO 7816-4 case 1-4,resource,True,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-apdu-script-validator-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-apdu-script-validator-1200x630.png,assets/img/og/featured/ambisecure-resources-tools-apdu-script-validator-1200x630.png,True,image/png,1200,630,53393,"A multi-line APDU script checked line by line for ISO 7816-4 case shape, with no card, no reader and no execution behind the AmbiSecure verdicts.","A multi-line APDU script checked line by line for ISO 7816-4 case shape, with no card, no reader and no execution behind the AmbiSecure verdicts.",unique,False,,Brand-consistent (generated featured art),
https://ambisecure.ambimat.com/resources/tools/apdu-status-dict/,https://ambisecure.ambimat.com/resources/tools/apdu-status-dict/,APDU Status Dictionary — AmbiSecure | Full SW1/SW2 reference,resource,True,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-apdu-status-dict-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-apdu-status-dict-1200x630.png,assets/img/og/featured/ambisecure-resources-tools-apdu-status-dict-1200x630.png,True,image/png,1200,630,44635,"Filterable status-word reference from AmbiSecure grouping 9XYY successes against 6XYY warnings and errors, with ISO 7816-4, GlobalPlatform, EMV and FIDO sources.","Filterable status-word reference from AmbiSecure grouping 9XYY successes against 6XYY warnings and errors, with ISO 7816-4, GlobalPlatform, EMV and FIDO sources.",unique,False,,Brand-consistent (generated featured art),
https://ambisecure.ambimat.com/resources/tools/ascii-hex/,https://ambisecure.ambimat.com/resources/tools/ascii-hex/,ASCII ↔ HEX Converter — AmbiSecure | Bidirectional ASCII / HEX,resource,True,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-ascii-hex-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-ascii-hex-1200x630.png,assets/img/og/featured/ambisecure-resources-tools-ascii-hex-1200x630.png,True,image/png,1200,630,46749,Character-to-byte ribbon showing A and B resolve to 41 42 — the browser-local ASCII/hex view engineers use when reading APDU logs and NDEF payloads.,Character-to-byte ribbon showing A and B resolve to 41 42 — the browser-local ASCII/hex view engineers use when reading APDU logs and NDEF payloads.,unique,False,,Brand-consistent (generated featured art),
https://ambisecure.ambimat.com/resources/tools/asn1-parser/,https://ambisecure.ambimat.com/resources/tools/asn1-parser/,ASN.1 BER/DER Parser — AmbiSecure | Walk any ASN.1 structure,resource,True,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-asn1-parser-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-asn1-parser-1200x630.png,assets/img/og/featured/ambisecure-resources-tools-asn1-parser-1200x630.png,True,image/png,1200,630,48277,"AmbiSecure ASN.1 BER/DER parser concept: a PEM block opening into a typed tree of SEQUENCE, INTEGER, OID and OCTET STRING nodes decoded entirely client-side.","AmbiSecure ASN.1 BER/DER parser concept: a PEM block opening into a typed tree of SEQUENCE, INTEGER, OID and OCTET STRING nodes decoded entirely client-side.",unique,False,,Brand-consistent (generated featured art),
https://ambisecure.ambimat.com/resources/tools/asn1-tree-explorer/,https://ambisecure.ambimat.com/resources/tools/asn1-tree-explorer/,ASN.1 Tree Explorer — AmbiSecure | DER walker with collapsible nodes,resource,True,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-asn1-tree-explorer-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-asn1-tree-explorer-1200x630.png,assets/img/og/featured/ambisecure-resources-tools-asn1-tree-explorer-1200x630.png,True,image/png,1200,630,44064,"AmbiSecure ASN.1 explorer walking a DER SEQUENCE into named OIDs id-ecPublicKey and prime256v1, accepting PEM and decoding every node in-browser.","AmbiSecure ASN.1 explorer walking a DER SEQUENCE into named OIDs id-ecPublicKey and prime256v1, accepting PEM and decoding every node in-browser.",unique,False,,Brand-consistent (generated featured art),
https://ambisecure.ambimat.com/resources/tools/atr-parser/,https://ambisecure.ambimat.com/resources/tools/atr-parser/,ATR Parser &mdash; decode ISO/IEC 7816-3 Answer-To-Reset,resource,True,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-atr-parser-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-atr-parser-1200x630.png,assets/img/og/featured/ambisecure-resources-tools-atr-parser-1200x630.png,True,image/png,1200,630,51299,"AmbiSecure ATR parser diagram showing a smart card emitting TS, T0, TA1, TD1 and historical bytes at reset, decoded in-browser to reveal protocol and timing.","AmbiSecure ATR parser diagram showing a smart card emitting TS, T0, TA1, TD1 and historical bytes at reset, decoded in-browser to reveal protocol and timing.",unique,False,,Brand-consistent (generated featured art),
https://ambisecure.ambimat.com/resources/tools/ats-parser/,https://ambisecure.ambimat.com/resources/tools/ats-parser/,ATS Parser — AmbiSecure | Decode ISO/IEC 14443-4 Answer-To-Select,resource,True,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-ats-parser-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-ats-parser-1200x630.png,assets/img/og/featured/ambisecure-resources-tools-ats-parser-1200x630.png,True,image/png,1200,630,52310,"ATS parser concept from AmbiSecure decoding TL, T0, TA(1), TB(1) and TC(1) from a contactless card's answer to RATS, revealing frame size and timing limits.","ATS parser concept from AmbiSecure decoding TL, T0, TA(1), TB(1) and TC(1) from a contactless card's answer to RATS, revealing frame size and timing limits.",unique,False,,Brand-consistent (generated featured art),
https://ambisecure.ambimat.com/resources/tools/attestation-decoder/,https://ambisecure.ambimat.com/resources/tools/attestation-decoder/,WebAuthn Attestation Decoder — AmbiSecure,resource,True,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-attestation-decoder-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-attestation-decoder-1200x630.png,assets/img/og/featured/ambisecure-resources-tools-attestation-decoder-1200x630.png,True,image/png,1200,630,49100,"AmbiSecure attestation decoder splitting a CBOR attestationObject into fmt, attStmt and authData, showing how an AAGUID pins an authenticator's make and model.","AmbiSecure attestation decoder splitting a CBOR attestationObject into fmt, attStmt and authData, showing how an AAGUID pins an authenticator's make and model.",unique,False,,Brand-consistent (generated featured art),
https://ambisecure.ambimat.com/resources/tools/authdata-parser/,https://ambisecure.ambimat.com/resources/tools/authdata-parser/,authenticatorData Parser — AmbiSecure | WebAuthn,resource,True,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-authdata-parser-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-authdata-parser-1200x630.png,assets/img/og/featured/ambisecure-resources-tools-authdata-parser-1200x630.png,True,image/png,1200,630,53954,"Byte-offset ribbon of WebAuthn authenticatorData in the AmbiSecure parser, exploding the flags byte into UP, UV, BE, BS and AT bits beside signCount.","Byte-offset ribbon of WebAuthn authenticatorData in the AmbiSecure parser, exploding the flags byte into UP, UV, BE, BS and AT bits beside signCount.",unique,False,,Brand-consistent (generated featured art),
https://ambisecure.ambimat.com/resources/tools/base32/,https://ambisecure.ambimat.com/resources/tools/base32/,Base32 Encoder and Decoder — AmbiSecure | RFC 4648 &amp; base32hex,resource,True,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-base32-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-base32-1200x630.png,assets/img/og/featured/ambisecure-resources-tools-base32-1200x630.png,True,image/png,1200,630,45502,"An otpauth:// secret expanded to Base32 and split across the A-Z 2-7 rail and the sort-preserving base32hex rail, decoded locally in an AmbiSecure browser tool.","An otpauth:// secret expanded to Base32 and split across the A-Z 2-7 rail and the sort-preserving base32hex rail, decoded locally in an AmbiSecure browser tool.",unique,False,,Brand-consistent (generated featured art),
https://ambisecure.ambimat.com/resources/tools/base64-cert/,https://ambisecure.ambimat.com/resources/tools/base64-cert/,Base64 Certificate Decoder | AmbiSecure,resource,True,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-base64-cert-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-base64-cert-1200x630.png,assets/img/og/featured/ambisecure-resources-tools-base64-cert-1200x630.png,True,image/png,1200,630,50299,"A funnel taking PEM, bare base64 and hex blobs down to normalised DER, then re-armouring with the right label — AmbiSecure's local certificate blob decoder.","A funnel taking PEM, bare base64 and hex blobs down to normalised DER, then re-armouring with the right label — AmbiSecure's local certificate blob decoder.",unique,False,,Brand-consistent (generated featured art),
https://ambisecure.ambimat.com/resources/tools/base64/,https://ambisecure.ambimat.com/resources/tools/base64/,Base64 Encoder / Decoder &mdash; standard &amp; URL-safe,resource,True,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-base64-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-base64-1200x630.png,assets/img/og/featured/ambisecure-resources-tools-base64-1200x630.png,True,image/png,1200,630,50582,"Two-column comparison of standard base64 against base64url, contrasting their alphabets, padding and RFC 4648 sections.","Two-column comparison of standard base64 against base64url, contrasting their alphabets, padding and RFC 4648 sections.",unique,False,,Brand-consistent (generated featured art),
https://ambisecure.ambimat.com/resources/tools/base64url/,https://ambisecure.ambimat.com/resources/tools/base64url/,Base64URL Converter — AmbiSecure | RFC 4648 §5,resource,True,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-base64url-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-base64url-1200x630.png,assets/img/og/featured/ambisecure-resources-tools-base64url-1200x630.png,True,image/png,1200,630,53670,"A WebAuthn credentialId fanned into base64url, base64, hex and UTF-8 lanes, showing the RFC 4648 section 5 alphabet FIDO2 and JOSE use — decoded in the browser.","A WebAuthn credentialId fanned into base64url, base64, hex and UTF-8 lanes, showing the RFC 4648 section 5 alphabet FIDO2 and JOSE use — decoded in the browser.",unique,False,,Brand-consistent (generated featured art),
https://ambisecure.ambimat.com/resources/tools/ber-length/,https://ambisecure.ambimat.com/resources/tools/ber-length/,BER Length Visualizer — AmbiSecure | ITU-T X.690,resource,True,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-ber-length-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-ber-length-1200x630.png,assets/img/og/featured/ambisecure-resources-tools-ber-length-1200x630.png,True,image/png,1200,630,47830,"Three BER length forms compared side by side — short, long and indefinite — showing how X.690 encodes any TLV length in one or more octets.","Three BER length forms compared side by side — short, long and indefinite — showing how X.690 encodes any TLV length in one or more octets.",unique,False,,Brand-consistent (generated featured art),
https://ambisecure.ambimat.com/resources/tools/binary-calculator/,https://ambisecure.ambimat.com/resources/tools/binary-calculator/,Binary Calculator — AmbiSecure | bitwise ops &amp; base converter,resource,True,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-binary-calculator-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-binary-calculator-1200x630.png,assets/img/og/featured/ambisecure-resources-tools-binary-calculator-1200x630.png,True,image/png,1200,630,50951,"Concept art for the AmbiSecure binary calculator: a value read at once in four bases beside a bitwise panel, with width masking and two's-complement views.","Concept art for the AmbiSecure binary calculator: a value read at once in four bases beside a bitwise panel, with width masking and two's-complement views.",unique,False,,Brand-consistent (generated featured art),
https://ambisecure.ambimat.com/resources/tools/byte-offset-calculator/,https://ambisecure.ambimat.com/resources/tools/byte-offset-calculator/,Byte Offset Calculator — AmbiSecure | hex offset &amp; field inspector,resource,True,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-byte-offset-calculator-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-byte-offset-calculator-1200x630.png,assets/img/og/featured/ambisecure-resources-tools-byte-offset-calculator-1200x630.png,True,image/png,1200,630,47681,"Planned AmbiSecure visual: a hex dump with decimal, hex and 1-based offset gutters plus ASCII preview, one slice bracketed and read in both byte orders.","Planned AmbiSecure visual: a hex dump with decimal, hex and 1-based offset gutters plus ASCII preview, one slice bracketed and read in both byte orders.",unique,False,,Brand-consistent (generated featured art),
https://ambisecure.ambimat.com/resources/tools/cbor-decoder/,https://ambisecure.ambimat.com/resources/tools/cbor-decoder/,CBOR Decoder — AmbiSecure | RFC 8949 / WebAuthn / CTAP2,resource,True,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-cbor-decoder-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-cbor-decoder-1200x630.png,assets/img/og/featured/ambisecure-resources-tools-cbor-decoder-1200x630.png,True,image/png,1200,630,55017,"Nested CBOR item tree unfolding from raw hex, showing how AmbiSecure engineers read WebAuthn attestation and COSE structures entirely in-browser.","Nested CBOR item tree unfolding from raw hex, showing how AmbiSecure engineers read WebAuthn attestation and COSE structures entirely in-browser.",unique,False,,Brand-consistent (generated featured art),
https://ambisecure.ambimat.com/resources/tools/cert-chain/,https://ambisecure.ambimat.com/resources/tools/cert-chain/,Certificate Chain Viewer — AmbiSecure | Inspect a PEM bundle,resource,True,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-cert-chain-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-cert-chain-1200x630.png,assets/img/og/featured/ambisecure-resources-tools-cert-chain-1200x630.png,True,image/png,1200,630,44245,"Leaf, intermediate and self-looping root cards joined by subject-issuer name links, with a dashed gap marking the missing intermediate that breaks TLS chains.","Leaf, intermediate and self-looping root cards joined by subject-issuer name links, with a dashed gap marking the missing intermediate that breaks TLS chains.",unique,False,,Brand-consistent (generated featured art),
https://ambisecure.ambimat.com/resources/tools/cert-fingerprint/,https://ambisecure.ambimat.com/resources/tools/cert-fingerprint/,Certificate Fingerprint — SHA-1/256/512 | AmbiSecure,resource,True,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-cert-fingerprint-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-cert-fingerprint-1200x630.png,assets/img/og/featured/ambisecure-resources-tools-cert-fingerprint-1200x630.png,True,image/png,1200,630,50803,"Certificate DER bytes entering a Web Crypto hash block and leaving as a digest strip, with SHA-1 dimmed as legacy — AmbiSecure's client-side fingerprint tool.","Certificate DER bytes entering a Web Crypto hash block and leaving as a digest strip, with SHA-1 dimmed as legacy — AmbiSecure's client-side fingerprint tool.",unique,False,,Brand-consistent (generated featured art),
https://ambisecure.ambimat.com/resources/tools/challenge-viewer/,https://ambisecure.ambimat.com/resources/tools/challenge-viewer/,WebAuthn Challenge Viewer — AmbiSecure,resource,True,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-challenge-viewer-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-challenge-viewer-1200x630.png,assets/img/og/featured/ambisecure-resources-tools-challenge-viewer-1200x630.png,True,image/png,1200,630,54529,"Byte grid and entropy gauge from the AmbiSecure WebAuthn challenge viewer, contrasting CSPRNG output with predictable challenges that let signatures replay.","Byte grid and entropy gauge from the AmbiSecure WebAuthn challenge viewer, contrasting CSPRNG output with predictable challenges that let signatures replay.",unique,False,,Brand-consistent (generated featured art),
https://ambisecure.ambimat.com/resources/tools/checksum/,https://ambisecure.ambimat.com/resources/tools/checksum/,"Checksum Calculator — AmbiSecure | sum, XOR, Fletcher, Adler-32",resource,True,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-checksum-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-checksum-1200x630.png,assets/img/og/featured/ambisecure-resources-tools-checksum-1200x630.png,True,image/png,1200,630,48914,"One payload byte-run feeding parallel rows for sum, XOR, Fletcher, Adler-32 and RFC 1071, so an engineer can scan for the algorithm a device's trailer matches.","One payload byte-run feeding parallel rows for sum, XOR, Fletcher, Adler-32 and RFC 1071, so an engineer can scan for the algorithm a device's trailer matches.",unique,False,,Brand-consistent (generated featured art),
https://ambisecure.ambimat.com/resources/tools/clientdata-decoder/,https://ambisecure.ambimat.com/resources/tools/clientdata-decoder/,clientDataJSON Decoder — AmbiSecure | WebAuthn ceremony,resource,True,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-clientdata-decoder-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-clientdata-decoder-1200x630.png,assets/img/og/featured/ambisecure-resources-tools-clientdata-decoder-1200x630.png,True,image/png,1200,630,51696,"AmbiSecure decoder unfolding a base64url clientDataJSON into type, challenge and origin, then the SHA-256 digest that anchors WebAuthn origin binding.","AmbiSecure decoder unfolding a base64url clientDataJSON into type, challenge and origin, then the SHA-256 digest that anchors WebAuthn origin binding.",unique,False,,Brand-consistent (generated featured art),
https://ambisecure.ambimat.com/resources/tools/cmac-length/,https://ambisecure.ambimat.com/resources/tools/cmac-length/,CMAC Length Calculator — AmbiSecure | NIST SP 800-38B,resource,True,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-cmac-length-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-cmac-length-1200x630.png,assets/img/og/featured/ambisecure-resources-tools-cmac-length-1200x630.png,True,image/png,1200,630,56160,"A message length bar split into cipher blocks with a padded tail, showing how CMAC picks subkey K1 or K2 and how implementers truncate the output.","A message length bar split into cipher blocks with a padded tail, showing how CMAC picks subkey K1 or K2 and how implementers truncate the output.",unique,False,,Brand-consistent (generated featured art),
https://ambisecure.ambimat.com/resources/tools/cose-key/,https://ambisecure.ambimat.com/resources/tools/cose-key/,COSE Key Inspector — AmbiSecure | RFC 8152 / WebAuthn,resource,True,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-cose-key-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-cose-key-1200x630.png,assets/img/og/featured/ambisecure-resources-tools-cose-key-1200x630.png,True,image/png,1200,630,56597,"A CBOR blob unfolding into COSE_Key rows keyed by small integers, carrying a WebAuthn credentialPublicKey into AmbiSecure's local decoder — public key only.","A CBOR blob unfolding into COSE_Key rows keyed by small integers, carrying a WebAuthn credentialPublicKey into AmbiSecure's local decoder — public key only.",unique,False,,Brand-consistent (generated featured art),
https://ambisecure.ambimat.com/resources/tools/crc-calculator/,https://ambisecure.ambimat.com/resources/tools/crc-calculator/,CRC Calculator — AmbiSecure | 70+ CRC presets &amp; custom polynomials,resource,True,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-crc-calculator-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-crc-calculator-1200x630.png,assets/img/og/featured/ambisecure-resources-tools-crc-calculator-1200x630.png,True,image/png,1200,630,50545,"Six dials — width, poly, init, RefIn, RefOut, XorOut — feeding one shift-register engine with a live check badge for 123456789 in AmbiSecure's CRC calculator.","Six dials — width, poly, init, RefIn, RefOut, XorOut — feeding one shift-register engine with a live check badge for 123456789 in AmbiSecure's CRC calculator.",unique,False,,Brand-consistent (generated featured art),
https://ambisecure.ambimat.com/resources/tools/credential-id/,https://ambisecure.ambimat.com/resources/tools/credential-id/,Credential ID Inspector — AmbiSecure | WebAuthn diagnostic,resource,True,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-credential-id-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-credential-id-1200x630.png,assets/img/og/featured/ambisecure-resources-tools-credential-id-1200x630.png,True,image/png,1200,630,46650,"AmbiSecure credential ID inspector contrasting a short discoverable WebAuthn credentialId with a long wrapped-key blob, both opaque to the relying party.","AmbiSecure credential ID inspector contrasting a short discoverable WebAuthn credentialId with a long wrapped-key blob, both opaque to the relying party.",unique,False,,Brand-consistent (generated featured art),
https://ambisecure.ambimat.com/resources/tools/csr-decoder/,https://ambisecure.ambimat.com/resources/tools/csr-decoder/,CSR Decoder — AmbiSecure | Decode PKCS#10 CSRs client-side,resource,True,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-csr-decoder-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-csr-decoder-1200x630.png,assets/img/og/featured/ambisecure-resources-tools-csr-decoder-1200x630.png,True,image/png,1200,630,51853,"A PKCS#10 request opened into subject DN, public key and requested SANs, private key crossed out beside it — AmbiSecure's client-side CSR decoder.","A PKCS#10 request opened into subject DN, public key and requested SANs, private key crossed out beside it — AmbiSecure's client-side CSR decoder.",unique,False,,Brand-consistent (generated featured art),
https://ambisecure.ambimat.com/resources/tools/desfire-access-rights/,https://ambisecure.ambimat.com/resources/tools/desfire-access-rights/,DESFire Access-Rights Decoder — AmbiSecure,resource,True,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-desfire-access-rights-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-desfire-access-rights-1200x630.png,assets/img/og/featured/ambisecure-resources-tools-desfire-access-rights-1200x630.png,True,image/png,1200,630,51702,"A DESFire 16-bit access word splitting into four key references, showing how AmbiSecure's decoder reveals which key each file operation requires.","A DESFire 16-bit access word splitting into four key references, showing how AmbiSecure's decoder reveals which key each file operation requires.",unique,False,,Brand-consistent (generated featured art),
https://ambisecure.ambimat.com/resources/tools/desfire-file-settings/,https://ambisecure.ambimat.com/resources/tools/desfire-file-settings/,DESFire File Settings Parser — AmbiSecure,resource,True,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-desfire-file-settings-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-desfire-file-settings-1200x630.png,assets/img/og/featured/ambisecure-resources-tools-desfire-file-settings-1200x630.png,True,image/png,1200,630,50035,"GetFileSettings response branching by DESFire file type in AmbiSecure's parser, revealing comms mode and the access rights guarding each file.","GetFileSettings response branching by DESFire file type in AmbiSecure's parser, revealing comms mode and the access rights guarding each file.",unique,False,,Brand-consistent (generated featured art),
https://ambisecure.ambimat.com/resources/tools/desfire-key-settings/,https://ambisecure.ambimat.com/resources/tools/desfire-key-settings/,DESFire Key Settings Interpreter — AmbiSecure,resource,True,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-desfire-key-settings-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-desfire-key-settings-1200x630.png,assets/img/og/featured/ambisecure-resources-tools-desfire-key-settings-1200x630.png,True,image/png,1200,630,54827,"Two-byte GetKeySettings response expanded into ChangeKey privilege, config lock, crypto type and key count by AmbiSecure's client-side interpreter.","Two-byte GetKeySettings response expanded into ChangeKey privilege, config lock, crypto type and key count by AmbiSecure's client-side interpreter.",unique,False,,Brand-consistent (generated featured art),
https://ambisecure.ambimat.com/resources/tools/desfire-status/,https://ambisecure.ambimat.com/resources/tools/desfire-status/,DESFire Status Decoder — AmbiSecure,resource,True,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-desfire-status-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-desfire-status-1200x630.png,assets/img/og/featured/ambisecure-resources-tools-desfire-status-1200x630.png,True,image/png,1200,630,50150,"Searchable DESFire status-byte table from AmbiSecure contrasting 00 success, AF chained response and AE authentication state, as a static in-browser reference.","Searchable DESFire status-byte table from AmbiSecure contrasting 00 success, AF chained response and AE authentication state, as a static in-browser reference.",unique,False,,Brand-consistent (generated featured art),
https://ambisecure.ambimat.com/resources/tools/ecc-curve-reference/,https://ambisecure.ambimat.com/resources/tools/ecc-curve-reference/,"ECC Curve Reference — AmbiSecure | P-256, secp256k1, Curve25519",resource,True,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-ecc-curve-reference-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-ecc-curve-reference-1200x630.png,assets/img/og/featured/ambisecure-resources-tools-ecc-curve-reference-1200x630.png,True,image/png,1200,630,51771,"Comparison of NIST prime, secp256k1, Brainpool and Curve25519 families in AmbiSecure's curve reference, gated by what a browser's Web Crypto really runs.","Comparison of NIST prime, secp256k1, Brainpool and Curve25519 families in AmbiSecure's curve reference, gated by what a browser's Web Crypto really runs.",unique,False,,Brand-consistent (generated featured art),
https://ambisecure.ambimat.com/resources/tools/emv-tag-dict/,https://ambisecure.ambimat.com/resources/tools/emv-tag-dict/,EMV Tag Dictionary — AmbiSecure | filterable directory,resource,True,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-emv-tag-dict-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-emv-tag-dict-1200x630.png,assets/img/og/featured/ambisecure-resources-tools-emv-tag-dict-1200x630.png,True,image/png,1200,630,50661,"Filterable directory of EMV BER-TLV tags on AmbiSecure, with a search field narrowing rows like 4F, 82 and 9F26 down to the ones an implementer needs.","Filterable directory of EMV BER-TLV tags on AmbiSecure, with a search field narrowing rows like 4F, 82 and 9F26 down to the ones an implementer needs.",unique,False,,Brand-consistent (generated featured art),
https://ambisecure.ambimat.com/resources/tools/endian/,https://ambisecure.ambimat.com/resources/tools/endian/,Endian Converter — AmbiSecure | Swap u16 / u32 / u64 byte order,resource,True,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-endian-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-endian-1200x630.png,assets/img/og/featured/ambisecure-resources-tools-endian-1200x630.png,True,image/png,1200,630,49898,"Mirrored axis turning a big-endian u32 into its little-endian layout while the unsigned value holds steady, in the AmbiSecure client-side byte-order converter.","Mirrored axis turning a big-endian u32 into its little-endian layout while the unsigned value holds steady, in the AmbiSecure client-side byte-order converter.",unique,False,,Brand-consistent (generated featured art),
https://ambisecure.ambimat.com/resources/tools/euicc-eid-decoder/,https://ambisecure.ambimat.com/resources/tools/euicc-eid-decoder/,eUICC EID Decoder — AmbiSecure | eSIM EID structure &amp; checksum,resource,True,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-euicc-eid-decoder-1200x630.png,https://ambisecure.ambimat.com/assets/img/og/featured/ambisecure-resources-tools-euicc-eid-decoder-1200x630.png,assets/img/og/featured/ambisecure-resources-tools-euicc-eid-decoder-1200x630.png,True,image/png,1200,630,52892,"A soldered eUICC and its 32-digit serial banding into telecom prefix, manufacturer region and dual Luhn digits in AmbiSecure's client-side decoder.","A soldered eUICC and its 32-digit serial banding into telecom prefix, manufacturer region and dual Luhn digits in AmbiSecure's client-side decoder.",unique,False,,Brand-consistent (generated featured art),
